Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Country,Transaction_Type,Channel,Merchant_Category,Customer_Name,Customer_Age,Account_Type,Customer_Risk_Level,Previous_Transaction_Count,Large_Transaction_Flag,International_Transaction_Flag,High_Frequency_Flag,High_Risk_Customer_Flag,High_Value_Flag,Risk_Score,Risk_Category,Is_Suspicious
TXN0002218,CUST00369,2025-07-28 21:00:00,4607.0,India,Online Payment,Card,Jewelry,Vivaan Soni,69,Savings,Low,5,0,0,0,0,0,10,Low,No
TXN0009397,CUST01476,2025-07-29 00:00:00,2305.0,India,Cash Deposit,Card,Jewelry,Vivaan Singh,23,Current,Low,0,0,0,0,0,0,9,Low,No
TXN0008619,CUST00901,2025-07-29 04:00:00,9648.0,India,Online Payment,Mobile Banking,Jewelry,Sneha Mishra,58,Savings,Medium,3,0,0,0,0,0,4,Low,No
TXN0000172,CUST00951,2025-07-29 08:00:00,1267.0,United Kingdom,Online Payment,Card,Travel,Nikhil Kapoor,61,Savings,Medium,1,0,0,0,0,0,8,Low,No
TXN0002165,CUST00916,2025-07-29 08:00:00,2172.0,India,Online Payment,Mobile Banking,Food,Riya Soni,54,Current,Medium,2,0,0,0,0,0,6,Low,No
TXN0003087,CUST01391,2025-07-29 08:00:00,9469.0,India,Card Payment,Mobile Banking,Food,Karan Kumar,45,Savings,Low,2,0,0,0,0,0,9,Low,No
TXN0005031,CUST00680,2025-07-29 08:00:00,4993.0,India,Card Payment,Card,Food,Sneha Singh,24,Current,Low,2,0,0,0,0,0,14,Low,No
TXN0006256,CUST01487,2025-07-29 09:00:00,10124.0,Hong Kong,Cash Withdrawal,Mobile Banking,Travel,Kavya Sharma,26,Current,Medium,3,0,0,0,0,0,5,Low,No
TXN0007488,CUST00744,2025-07-29 12:00:00,1201.0,India,Cash Deposit,Online Banking,Electronics,Ananya Gupta,51,Savings,Low,4,0,0,0,0,0,9,Low,No
TXN0005788,CUST00255,2025-07-29 14:00:00,4105.0,Germany,Online Payment,Online Banking,Retail,Sneha Gupta,39,Business,Low,3,0,0,0,0,0,10,Low,No
TXN0003559,CUST00119,2025-07-29 16:00:00,773.0,India,Bank Transfer,ATM,Travel,Aditya Joshi,28,Savings,Low,1,0,0,0,0,0,13,Low,No
TXN0003426,CUST00784,2025-07-29 20:00:00,4734.0,India,Bank Transfer,Card,Jewelry,Aman Saxena,66,Savings,Low,3,0,0,0,0,0,10,Low,No
TXN0003685,CUST01344,2025-07-29 21:00:00,9281.0,India,Cash Deposit,Card,Retail,Sneha Sharma,54,Savings,Low,0,0,0,0,0,0,10,Low,No
TXN0005265,CUST01417,2025-07-29 23:00:00,688.0,India,Online Payment,Card,Travel,Kavya Singh,65,Current,Low,4,0,0,0,0,0,9,Low,No
TXN0004134,CUST00266,2025-07-30 00:00:00,19251.0,Singapore,Online Payment,Online Banking,Financial Services,Kavya Singh,22,Savings,Medium,4,0,0,0,0,0,12,Low,No
TXN0002378,CUST01431,2025-07-30 01:00:00,47369.0,Germany,Bank Transfer,ATM,Financial Services,Riya Agarwal,48,Current,Low,3,0,0,0,0,0,6,Low,No
TXN0003661,CUST00612,2025-07-30 04:00:00,1088.0,Germany,Cash Deposit,Card,Food,Nikhil Verma,37,Savings,High,4,0,0,0,1,0,23,Low,No
TXN0008221,CUST00953,2025-07-30 06:00:00,2769.0,India,Bank Transfer,ATM,Travel,Rahul Patel,24,Current,Low,1,0,0,0,0,0,10,Low,No
TXN0008820,CUST01122,2025-07-30 09:00:00,4156.0,India,Online Payment,Card,Electronics,Arjun Singh,54,Current,Low,3,0,0,0,0,0,7,Low,No
TXN0006397,CUST00619,2025-07-30 11:00:00,4079.0,India,Online Payment,Online Banking,Food,Isha Kapoor,45,Business,Low,1,0,0,0,0,0,8,Low,No
TXN0002394,CUST01358,2025-07-30 12:00:00,6698.0,India,Cash Withdrawal,Online Banking,Healthcare,Aditya Saxena,67,Savings,Medium,3,0,0,0,0,0,15,Low,No
TXN0009824,CUST00846,2025-07-30 14:00:00,3535.0,Hong Kong,Bank Transfer,Online Banking,Electronics,Karan Gupta,43,Savings,Low,3,0,0,0,0,0,16,Low,No
TXN0007040,CUST00359,2025-07-30 14:00:00,4850.0,India,Card Payment,Card,Travel,Aditi Kapoor,58,Savings,Medium,1,0,0,0,0,0,13,Low,No
TXN0008950,CUST00815,2025-07-30 14:00:00,2684.0,Canada,Cash Deposit,ATM,Electronics,Arjun Gupta,60,Savings,Medium,2,0,0,0,0,0,14,Low,No
TXN0004304,CUST00742,2025-07-30 15:00:00,25186.0,Singapore,Bank Transfer,ATM,Food,Nikhil Chopra,33,Current,Medium,3,0,0,0,0,0,15,Low,No
TXN0005296,CUST01129,2025-07-30 16:00:00,10073.0,India,International Transfer,Branch,Financial Services,Aditya Jain,61,Current,Low,1,0,1,0,0,0,22,Low,No
TXN0008548,CUST00791,2025-07-30 18:00:00,1306.0,France,Card Payment,Branch,Retail,Nikhil Chopra,37,Savings,High,5,0,0,0,1,0,36,Medium,No
TXN0006645,CUST01005,2025-07-30 18:00:00,3723.0,India,Card Payment,Mobile Banking,Electronics,Aarav Malhotra,63,Current,Medium,3,0,0,0,0,0,14,Low,No
TXN0007974,CUST01277,2025-07-30 18:00:00,734.0,United Kingdom,Cash Deposit,ATM,Food,Ananya Kapoor,39,Current,Medium,4,0,0,0,0,0,4,Low,No
TXN0000769,CUST00619,2025-07-30 21:00:00,9045.0,Australia,Cash Withdrawal,Online Banking,Real Estate,Isha Kapoor,45,Business,Low,2,0,0,0,0,0,9,Low,No
TXN0006879,CUST00930,2025-07-30 22:00:00,4010.0,United Arab Emirates,Bank Transfer,Mobile Banking,Healthcare,Vikram Mehta,51,Current,Medium,6,0,0,0,0,0,9,Low,No
TXN0004344,CUST01278,2025-07-30 22:00:00,2231.0,India,International Transfer,Card,Travel,Ankit Rathi,38,Current,Low,0,0,1,0,0,0,27,Low,No
TXN0004879,CUST00617,2025-07-30 22:00:00,6861.0,United Kingdom,Cash Withdrawal,Mobile Banking,Financial Services,Kavya Kapoor,39,Savings,Low,3,0,0,0,0,0,4,Low,No
TXN0000614,CUST01317,2025-07-30 22:00:00,22902.0,India,Cash Withdrawal,Online Banking,Electronics,Aman Jain,49,Current,Medium,3,0,0,0,0,0,10,Low,No
TXN0003983,CUST00835,2025-07-30 23:00:00,1237.0,India,Online Payment,Online Banking,Travel,Aditya Sharma,63,Savings,Medium,5,0,0,0,0,0,14,Low,No
TXN0003108,CUST00628,2025-07-31 00:00:00,2678.0,Germany,Online Payment,ATM,Financial Services,Ankit Chopra,28,Savings,High,6,0,0,0,1,0,31,Medium,No
TXN0002889,CUST00096,2025-07-31 01:00:00,15481.0,India,Bank Transfer,Branch,Real Estate,Vivaan Singh,50,Current,Low,2,0,0,0,0,0,10,Low,No
TXN0005250,CUST00293,2025-07-31 02:00:00,4929.0,India,Cash Deposit,Branch,Electronics,Mohit Joshi,32,Current,High,2,0,0,0,1,0,27,Low,No
TXN0003462,CUST00141,2025-07-31 03:00:00,2459.0,Hong Kong,International Transfer,Online Banking,Real Estate,Arjun Sharma,48,Savings,Low,1,0,1,0,0,0,28,Low,No
TXN0005029,CUST00833,2025-07-31 03:00:00,3027.0,Hong Kong,Bank Transfer,Online Banking,Jewelry,Pooja Kumar,36,Business,High,2,0,0,0,1,0,26,Low,No
TXN0006728,CUST00996,2025-07-31 05:00:00,918.0,India,Bank Transfer,Online Banking,Financial Services,Mohit Agarwal,64,Current,Medium,3,0,0,0,0,0,2,Low,No
TXN0000054,CUST00024,2025-07-31 08:00:00,8823.0,India,Cash Withdrawal,Mobile Banking,Financial Services,Pooja Rathi,33,Current,Low,4,0,0,0,0,0,13,Low,No
TXN0005342,CUST00951,2025-07-31 15:00:00,1714.0,India,Bank Transfer,Branch,Real Estate,Nikhil Kapoor,61,Savings,Medium,2,0,0,0,0,0,13,Low,No
TXN0002119,CUST00699,2025-07-31 16:00:00,24026.0,Singapore,Bank Transfer,Mobile Banking,Travel,Riya Gupta,67,Savings,High,3,0,0,0,1,0,38,Medium,No
TXN0008187,CUST00510,2025-07-31 18:00:00,1724.08,Hong Kong,Online Payment,Card,Jewelry,Rohan Sharma,52,Savings,Low,1,0,0,0,0,0,10,Low,No
TXN0008019,CUST00042,2025-07-31 19:00:00,1295.0,India,Bank Transfer,Online Banking,Travel,Rohit Sharma,40,Savings,Low,4,0,0,0,0,0,15,Low,No
TXN0008103,CUST00213,2025-07-31 19:00:00,8304.0,India,Card Payment,Card,Jewelry,Pooja Singh,39,Current,Medium,4,0,0,0,0,0,9,Low,No
TXN0002539,CUST01124,2025-07-31 20:00:00,10583.0,France,Bank Transfer,Card,Jewelry,Simran Jain,43,Savings,Medium,2,0,0,0,0,0,10,Low,No
TXN0008889,CUST00920,2025-07-31 20:00:00,3690.0,Singapore,Online Payment,Card,Healthcare,Arjun Verma,66,Savings,Medium,1,0,0,0,0,0,16,Low,No
TXN0001674,CUST00563,2025-07-31 22:00:00,6657.0,United States,Cash Withdrawal,Online Banking,Retail,Kavya Sharma,55,Savings,Medium,2,0,0,0,0,0,10,Low,No
TXN0009721,CUST00066,2025-07-31 23:00:00,635.0,France,Online Payment,Online Banking,Financial Services,Neha Joshi,67,Current,Low,3,0,0,0,0,0,15,Low,No
TXN0001055,CUST00035,2025-07-31 23:00:00,2452.0,Australia,Cash Deposit,Card,Travel,Varun Jain,34,Savings,Low,1,0,0,0,0,0,15,Low,No
TXN0006562,CUST00786,2025-08-01 00:00:00,5308.0,Germany,Bank Transfer,Branch,Electronics,Arjun Kumar,57,Savings,Low,3,0,0,0,0,0,8,Low,No
TXN0006580,CUST01376,2025-08-01 00:00:00,4353.0,United Kingdom,Bank Transfer,Online Banking,Healthcare,Mohit Patel,47,Savings,Medium,4,0,0,0,0,0,13,Low,No
TXN0005379,CUST00613,2025-08-01 01:00:00,9323.0,India,Bank Transfer,Branch,Retail,Aditya Kapoor,61,Savings,Low,0,0,0,0,0,0,8,Low,No
TXN0009488,CUST00987,2025-08-01 03:00:00,2312.0,India,Online Payment,Branch,Healthcare,Sneha Agarwal,21,Savings,Low,0,0,0,0,0,0,12,Low,No
TXN0009138,CUST00944,2025-08-01 07:00:00,4629.0,India,Online Payment,ATM,Jewelry,Rahul Sharma,31,Savings,Low,2,0,0,0,0,0,6,Low,No
TXN0005560,CUST00768,2025-08-01 07:00:00,2416.0,United Kingdom,Bank Transfer,Mobile Banking,Travel,Rohan Agarwal,64,Business,Low,0,0,0,0,0,0,5,Low,No
TXN0003195,CUST00103,2025-08-01 09:00:00,6074.0,India,Card Payment,Mobile Banking,Retail,Rohan Singh,25,Savings,Medium,5,0,0,0,0,0,5,Low,No
TXN0007229,CUST01414,2025-08-01 13:00:00,21403.0,United States,Cash Withdrawal,Mobile Banking,Financial Services,Rohan Mishra,30,Savings,Low,4,0,0,0,0,0,12,Low,No
TXN0008050,CUST00608,2025-08-01 16:00:00,9583.0,India,Bank Transfer,Branch,Retail,Arjun Soni,49,Savings,Low,3,0,0,0,0,0,8,Low,No
TXN0001581,CUST00160,2025-08-01 17:00:00,9154.0,India,Bank Transfer,Online Banking,Healthcare,Varun Gupta,42,Current,Low,6,0,0,0,0,0,15,Low,No
TXN0009570,CUST00367,2025-08-01 18:00:00,10921.0,United States,Bank Transfer,ATM,Real Estate,Rohan Verma,51,Savings,Medium,1,0,0,0,0,0,6,Low,No
TXN0001307,CUST00088,2025-08-01 20:00:00,18630.0,India,Cash Deposit,Online Banking,Travel,Isha Malhotra,61,Savings,Medium,4,0,0,0,0,0,5,Low,No
TXN0005494,CUST01206,2025-08-01 21:00:00,11089.0,Canada,Online Payment,Mobile Banking,Healthcare,Kavya Kumar,54,Savings,Low,3,0,0,0,0,0,11,Low,No
TXN0005851,CUST01327,2025-08-01 22:00:00,652.35,India,International Transfer,Branch,Retail,Rohan Mishra,22,Savings,Low,1,0,1,0,0,0,25,Low,No
TXN0003148,CUST00001,2025-08-02 01:00:00,6350.0,United Kingdom,Card Payment,Card,Healthcare,Karan Patel,59,Savings,Medium,4,0,0,0,0,0,11,Low,No
TXN0000320,CUST01067,2025-08-02 02:00:00,75357.0,India,Online Payment,Branch,Food,Isha Joshi,65,Savings,Low,3,0,0,0,0,0,8,Low,No
TXN0006978,CUST00648,2025-08-02 06:00:00,1237.0,United Kingdom,Cash Withdrawal,Online Banking,Jewelry,Neha Chopra,54,Savings,Medium,4,0,0,0,0,0,9,Low,No
TXN0004015,CUST00392,2025-08-02 08:00:00,9450.0,India,Card Payment,Branch,Retail,Kavya Singh,55,Current,Medium,8,0,0,0,0,0,6,Low,No
TXN0001836,CUST00265,2025-08-02 09:00:00,16838.0,India,Online Payment,Mobile Banking,Travel,Yash Jain,59,Current,Low,4,0,0,0,0,0,12,Low,No
TXN0005644,CUST00841,2025-08-02 10:00:00,13507.0,Hong Kong,Cash Withdrawal,Online Banking,Food,Vikram Mishra,29,Savings,Low,0,0,0,0,0,0,7,Low,No
TXN0001301,CUST00652,2025-08-02 10:00:00,13628.0,India,Bank Transfer,Online Banking,Financial Services,Aditya Verma,69,Savings,Low,3,0,0,0,0,0,9,Low,No
TXN0005011,CUST01078,2025-08-02 11:00:00,4334.0,India,Cash Deposit,Card,Electronics,Arjun Joshi,65,Current,Medium,0,0,0,0,0,0,3,Low,No
TXN0005693,CUST00587,2025-08-02 13:00:00,6744.0,United Kingdom,Cash Deposit,Online Banking,Food,Nikhil Yadav,36,Savings,Low,2,0,0,0,0,0,11,Low,No
TXN0008008,CUST01339,2025-08-02 13:00:00,7479.0,India,Cash Deposit,Mobile Banking,Healthcare,Mohit Kumar,69,Current,Low,1,0,0,0,0,0,7,Low,No
TXN0000237,CUST00984,2025-08-02 15:00:00,2678.23,United Kingdom,Card Payment,Card,Electronics,Aditi Bansal,56,Current,Low,3,0,0,0,0,0,11,Low,No
TXN0005056,CUST00078,2025-08-02 15:00:00,3964.0,India,International Transfer,Card,Jewelry,Sneha Joshi,55,Savings,Low,1,0,1,0,0,0,32,Medium,No
TXN0001444,CUST00987,2025-08-02 18:00:00,5370.0,India,Online Payment,Online Banking,Food,Sneha Agarwal,21,Savings,Low,1,0,0,0,0,0,8,Low,No
TXN0004007,CUST00871,2025-08-02 20:00:00,10602.0,India,Bank Transfer,Mobile Banking,Food,Aarav Bansal,40,Current,Low,0,0,0,0,0,0,10,Low,No
TXN0006172,CUST00420,2025-08-02 21:00:00,7476.0,India,Cash Withdrawal,Online Banking,Food,Nikhil Joshi,52,Current,Low,2,0,0,0,0,0,6,Low,No
TXN0003747,CUST00434,2025-08-02 22:00:00,3426.0,United Kingdom,International Transfer,Branch,Retail,Nikhil Malhotra,55,Savings,Medium,4,0,1,0,0,0,24,Low,No
TXN0009147,CUST01312,2025-08-02 22:00:00,2111.0,Australia,Bank Transfer,Branch,Financial Services,Isha Bansal,34,Current,Low,2,0,0,0,0,0,2,Low,No
TXN0002584,CUST01295,2025-08-03 01:00:00,20606.0,Germany,Bank Transfer,ATM,Healthcare,Sneha Joshi,53,Current,Low,3,0,0,0,0,0,22,Low,No
TXN0002277,CUST00272,2025-08-03 02:00:00,1737.0,India,Bank Transfer,Card,Healthcare,Rohit Bansal,33,Current,Low,1,0,0,0,0,0,8,Low,No
TXN0002537,CUST00803,2025-08-03 05:00:00,2188.0,India,International Transfer,Online Banking,Travel,Karan Bansal,49,Current,Low,4,0,1,0,0,0,18,Low,No
TXN0000759,CUST00649,2025-08-03 05:00:00,856.0,Germany,Bank Transfer,Mobile Banking,Electronics,Vikram Chopra,31,Business,Low,0,0,0,0,0,0,9,Low,No
TXN0000177,CUST00435,2025-08-03 05:00:00,5196.0,India,Card Payment,Mobile Banking,Electronics,Rahul Kumar,33,Current,Low,1,0,0,0,0,0,14,Low,No
TXN0006838,CUST01090,2025-08-03 06:00:00,12527.52,Singapore,Cash Withdrawal,Card,Retail,Aman Bansal,40,Current,Medium,1,0,0,0,0,0,9,Low,No
TXN0008111,CUST00812,2025-08-03 07:00:00,21089.0,United States,Card Payment,Mobile Banking,Jewelry,Isha Soni,36,Savings,Low,1,0,0,0,0,0,15,Low,No
TXN0002781,CUST01004,2025-08-03 09:00:00,10956.0,Germany,Card Payment,Card,Jewelry,Rohan Malhotra,62,Savings,Medium,6,0,0,0,0,0,5,Low,No
TXN0008387,CUST01496,2025-08-03 09:00:00,4674.0,Hong Kong,Card Payment,Branch,Jewelry,Aditya Sharma,38,Current,Medium,4,0,0,0,0,0,7,Low,No
TXN0009453,CUST00641,2025-08-03 10:00:00,1084.0,United States,Bank Transfer,Mobile Banking,Financial Services,Mohit Saxena,28,Current,Low,0,0,0,0,0,0,8,Low,No
TXN0008352,CUST00676,2025-08-03 13:00:00,1848.0,United Kingdom,Online Payment,Online Banking,Jewelry,Simran Shah,29,Current,Low,1,0,0,0,0,0,16,Low,No
TXN0005982,CUST00762,2025-08-03 14:00:00,10447.0,India,Card Payment,Branch,Healthcare,Simran Verma,27,Business,Low,3,0,0,0,0,0,13,Low,No
TXN0001543,CUST00266,2025-08-03 14:00:00,2816.0,India,Card Payment,Card,Financial Services,Kavya Singh,22,Savings,Medium,5,0,0,0,0,0,14,Low,No
TXN0002311,CUST00041,2025-08-03 16:00:00,8308.0,India,Online Payment,Online Banking,Jewelry,Ankit Rathi,34,Savings,Low,2,0,0,0,0,0,3,Low,No
TXN0009337,CUST00555,2025-08-03 16:00:00,1319.0,India,Cash Deposit,Online Banking,Healthcare,Aditya Patel,57,Savings,Low,1,0,0,0,0,0,13,Low,No
TXN0008499,CUST00704,2025-08-03 17:00:00,1606.0,India,International Transfer,Online Banking,Financial Services,Karan Rathi,33,Savings,Low,1,0,1,0,0,0,25,Low,No
TXN0004262,CUST01477,2025-08-03 17:00:00,500.0,United Arab Emirates,Card Payment,ATM,Travel,Aditya Malhotra,30,Savings,Low,3,0,0,0,0,0,20,Low,No
TXN0000484,CUST00690,2025-08-03 17:00:00,500.0,United States,Bank Transfer,Card,Travel,Varun Rathi,57,Savings,Low,4,0,0,0,0,0,5,Low,No
TXN0003308,CUST01196,2025-08-03 17:00:00,7686.08,United States,Online Payment,Branch,Retail,Ananya Singh,60,Current,Low,2,0,0,0,0,0,11,Low,No
TXN0003046,CUST01010,2025-08-03 18:00:00,11066.0,Singapore,International Transfer,Online Banking,Travel,Arjun Verma,22,Savings,Medium,2,0,1,0,0,0,22,Low,No
TXN0008299,CUST00353,2025-08-03 18:00:00,9758.0,Singapore,Cash Withdrawal,ATM,Jewelry,Rohit Saxena,67,Current,Low,1,0,0,0,0,0,3,Low,No
TXN0004328,CUST01452,2025-08-03 20:00:00,5618.0,Canada,Bank Transfer,ATM,Healthcare,Vikram Soni,52,Current,Low,6,0,0,0,0,0,7,Low,No
TXN0006069,CUST00696,2025-08-03 22:00:00,2905.0,India,Card Payment,Branch,Healthcare,Aditya Soni,47,Current,Low,1,0,0,0,0,0,2,Low,No
TXN0009292,CUST00883,2025-08-04 01:00:00,11077.0,India,Bank Transfer,Card,Food,Ananya Agarwal,46,Business,Low,1,0,0,0,0,0,15,Low,No
TXN0004819,CUST00176,2025-08-04 01:00:00,3032.0,France,Card Payment,Card,Electronics,Karan Mehta,60,Savings,Low,4,0,0,0,0,0,16,Low,No
TXN0009948,CUST01290,2025-08-04 01:00:00,1814.0,Germany,Bank Transfer,Mobile Banking,Food,Sneha Kapoor,53,Savings,Low,3,0,0,0,0,0,11,Low,No
TXN0006827,CUST00944,2025-08-04 02:00:00,3655.0,India,Online Payment,Online Banking,Healthcare,Rahul Sharma,31,Savings,Low,3,0,0,0,0,0,0,Low,No
TXN0007103,CUST00810,2025-08-04 04:00:00,2754.0,United States,Cash Withdrawal,Online Banking,Real Estate,Isha Shah,40,Savings,Low,4,0,0,0,0,0,8,Low,No
TXN0009647,CUST00640,2025-08-04 06:00:00,24830.0,United Arab Emirates,Online Payment,Mobile Banking,Electronics,Vikram Verma,43,Savings,Low,3,0,0,0,0,0,8,Low,No
TXN0001243,CUST01158,2025-08-04 06:00:00,7098.0,India,Card Payment,Mobile Banking,Retail,Aditya Jain,68,Savings,Low,2,0,0,0,0,0,9,Low,No
TXN0001815,CUST00316,2025-08-04 07:00:00,5841.03,India,Cash Deposit,Card,Retail,Mohit Bansal,58,Current,High,1,0,0,0,1,0,33,Medium,No
TXN0007825,CUST01119,2025-08-04 09:00:00,13844.0,India,Card Payment,ATM,Healthcare,Ananya Gupta,62,Business,Medium,2,0,0,0,0,0,11,Low,No
TXN0006430,CUST00628,2025-08-04 11:00:00,7705.0,India,Cash Withdrawal,Mobile Banking,Food,Ankit Chopra,28,Savings,High,7,0,0,0,1,0,33,Medium,No
TXN0004656,CUST00166,2025-08-04 12:00:00,1450.0,India,Cash Withdrawal,Card,Financial Services,Vikram Mishra,46,Current,Medium,1,0,0,0,0,0,20,Low,No
TXN0001078,CUST00847,2025-08-04 13:00:00,500.0,India,Cash Deposit,Card,Healthcare,Mohit Gupta,45,Savings,Medium,3,0,0,0,0,0,9,Low,No
TXN0005891,CUST01138,2025-08-04 15:00:00,6343.0,India,Online Payment,Mobile Banking,Electronics,Mohit Kumar,40,Savings,Low,2,0,0,0,0,0,11,Low,No
TXN0005717,CUST00407,2025-08-04 19:00:00,2354.0,India,Cash Withdrawal,Branch,Food,Yash Rathi,24,Savings,Low,0,0,0,0,0,0,5,Low,No
TXN0006969,CUST00582,2025-08-04 19:00:00,500.0,Singapore,Card Payment,Online Banking,Jewelry,Aditi Kumar,52,Savings,Low,1,0,0,0,0,0,10,Low,No
TXN0005538,CUST00629,2025-08-04 21:00:00,2134.0,India,Bank Transfer,Card,Retail,Varun Mehta,40,Savings,Low,1,0,0,0,0,0,6,Low,No
TXN0004831,CUST00523,2025-08-04 21:00:00,49158.0,France,Online Payment,Branch,Real Estate,Vivaan Yadav,49,Savings,Medium,5,0,0,0,0,0,12,Low,No
TXN0009008,CUST00209,2025-08-05 01:00:00,1044.0,India,Cash Withdrawal,Online Banking,Healthcare,Neha Singh,59,Savings,Medium,4,0,0,0,0,0,12,Low,No
TXN0007303,CUST00416,2025-08-05 04:00:00,3718.0,India,Card Payment,Mobile Banking,Real Estate,Rohit Soni,43,Current,High,2,0,0,0,1,0,30,Medium,No
TXN0002585,CUST00354,2025-08-05 05:00:00,887.0,Canada,Cash Deposit,Mobile Banking,Healthcare,Arjun Sharma,51,Business,Medium,6,0,0,0,0,0,12,Low,No
TXN0005634,CUST01211,2025-08-05 06:00:00,1268.0,India,Online Payment,Card,Jewelry,Rohit Soni,26,Savings,Low,4,0,0,0,0,0,15,Low,No
TXN0005927,CUST01176,2025-08-05 06:00:00,21220.0,United States,Card Payment,Online Banking,Real Estate,Arjun Rathi,31,Savings,Low,2,0,0,0,0,0,13,Low,No
TXN0000976,CUST01084,2025-08-05 06:00:00,8767.0,Hong Kong,Cash Deposit,Branch,Travel,Ananya Gupta,25,Savings,Medium,4,0,0,0,0,0,6,Low,No
TXN0007629,CUST00969,2025-08-05 06:00:00,500.0,United Kingdom,Cash Deposit,Card,Healthcare,Rohan Singh,64,Savings,High,3,0,0,0,1,0,32,Medium,No
TXN0005865,CUST01381,2025-08-05 06:00:00,2482.69,India,Online Payment,Online Banking,Jewelry,Riya Bansal,68,Savings,Low,1,0,0,0,0,0,10,Low,No
TXN0001639,CUST00772,2025-08-05 08:00:00,1170.0,France,Cash Deposit,Branch,Retail,Rohit Singh,60,Business,Low,0,0,0,0,0,0,7,Low,No
TXN0000164,CUST01004,2025-08-05 09:00:00,7304.0,United States,Online Payment,Card,Real Estate,Rohan Malhotra,62,Savings,Medium,7,0,0,0,0,0,14,Low,No
TXN0004089,CUST01090,2025-08-05 09:00:00,1416.0,United Kingdom,Card Payment,Mobile Banking,Electronics,Aman Bansal,40,Current,Medium,2,0,0,0,0,0,12,Low,No
TXN0005998,CUST00512,2025-08-05 12:00:00,1023.0,India,Cash Withdrawal,ATM,Retail,Arjun Verma,39,Savings,Low,4,0,0,0,0,0,10,Low,No
TXN0006502,CUST00415,2025-08-05 12:00:00,7161.0,India,Cash Deposit,Card,Travel,Aman Rathi,42,Current,Low,2,0,0,0,0,0,11,Low,No
TXN0008304,CUST01189,2025-08-05 16:00:00,1052.0,India,Cash Deposit,ATM,Retail,Ankit Gupta,21,Savings,Low,2,0,0,0,0,0,10,Low,No
TXN0001613,CUST01106,2025-08-05 18:00:00,2025.0,Australia,Online Payment,Online Banking,Jewelry,Aditya Malhotra,55,Savings,Low,4,0,0,0,0,0,16,Low,No
TXN0003265,CUST00860,2025-08-05 18:00:00,5140.0,United Arab Emirates,Card Payment,Mobile Banking,Real Estate,Yash Kumar,33,Current,Medium,0,0,0,0,0,0,8,Low,No
TXN0009146,CUST01058,2025-08-05 19:00:00,19419.96,India,Cash Deposit,Card,Financial Services,Rohit Mehta,30,Savings,Low,0,0,0,0,0,0,6,Low,No
TXN0009873,CUST00854,2025-08-05 19:00:00,2250.0,Singapore,Cash Deposit,Mobile Banking,Food,Simran Verma,49,Savings,Low,2,0,0,0,0,0,8,Low,No
TXN0002633,CUST00420,2025-08-05 21:00:00,2091.0,India,Card Payment,Card,Electronics,Nikhil Joshi,52,Current,Low,3,0,0,0,0,0,10,Low,No
TXN0005987,CUST00075,2025-08-05 22:00:00,19949.0,India,Bank Transfer,Online Banking,Retail,Simran Kumar,45,Savings,Medium,2,0,0,0,0,0,12,Low,No
TXN0002185,CUST00717,2025-08-05 22:00:00,12061.0,United States,Cash Withdrawal,Card,Food,Simran Jain,40,Savings,Low,1,0,0,0,0,0,13,Low,No
TXN0004729,CUST00202,2025-08-06 04:00:00,2927.0,Canada,Cash Deposit,Online Banking,Healthcare,Aarav Rathi,69,Savings,Medium,4,0,0,0,0,0,14,Low,No
TXN0000316,CUST01166,2025-08-06 04:00:00,4748.0,United States,Online Payment,Branch,Healthcare,Simran Verma,28,Savings,High,2,0,0,0,1,0,25,Low,No
TXN0005445,CUST00318,2025-08-06 05:00:00,25768.0,India,Online Payment,Card,Retail,Rohan Kapoor,64,Savings,Low,6,0,0,0,0,0,5,Low,No
TXN0002615,CUST00527,2025-08-06 12:00:00,3952.0,United States,Card Payment,Online Banking,Food,Aman Bansal,30,Savings,High,3,0,0,0,1,0,22,Low,No
TXN0001365,CUST00213,2025-08-06 13:00:00,1987.0,India,Online Payment,Mobile Banking,Jewelry,Pooja Singh,39,Current,Medium,5,0,0,0,0,0,4,Low,No
TXN0008028,CUST01099,2025-08-06 16:00:00,4989.0,United Kingdom,Bank Transfer,Mobile Banking,Electronics,Riya Mishra,59,Savings,Medium,3,0,0,0,0,0,8,Low,No
TXN0005498,CUST00004,2025-08-06 20:00:00,937.0,India,Bank Transfer,Online Banking,Electronics,Neha Chopra,40,Business,Medium,4,0,0,0,0,0,12,Low,No
TXN0007985,CUST01482,2025-08-06 20:00:00,24874.0,India,Card Payment,Branch,Jewelry,Vivaan Rathi,28,Savings,Low,7,0,0,0,0,0,7,Low,No
TXN0004033,CUST01115,2025-08-06 20:00:00,4321.0,India,Cash Deposit,Online Banking,Healthcare,Isha Kapoor,54,Savings,Low,2,0,0,0,0,0,11,Low,No
TXN0002773,CUST00482,2025-08-06 21:00:00,701.0,India,Online Payment,ATM,Retail,Mohit Gupta,56,Savings,High,3,0,0,0,1,0,34,Medium,No
TXN0004950,CUST01048,2025-08-06 21:00:00,7245.0,India,Online Payment,Card,Electronics,Kavya Saxena,40,Current,Low,0,0,0,0,0,0,10,Low,No
TXN0005160,CUST00870,2025-08-06 21:00:00,11450.0,United Arab Emirates,Bank Transfer,Online Banking,Travel,Isha Patel,52,Current,Medium,1,0,0,0,0,0,13,Low,No
